rank,tier,score,market,code,name,price,min_buy,industry,deepest_layer,roe,gross_margin,net_margin,yoy,cagr,ocf_to_profit,debt_ratio,pe_ttm,peg,eyield,exp_ret,discount,pb,market_cap_yi_usd,fail_reasons
4135,-,30.02,us,MPC,Marathon Petroleum Corporation Common Stock,255.67,255.67,Marathon Petroleum Corporation Common Stock,1,,,,,,,,16.11,,6.21,,0.0,4.46,746.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4136,-,30.02,us,MPTI,"M-tron Industries, Inc. Common Stock",99.15,99.15,"M-tron Industries, Inc. Common Stock",1,,,,,,,,46.55,,2.15,,0.0,5.87,4.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4137,-,27.12,us,MPU,Mega Matrix Inc. Class A Ordinary Shares,0.29,0.29,Mega Matrix Inc. Class A Ordinary Shares,1,,,,,,,,-0.59,,,,0.0,1.12,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4138,-,43.19,us,MRK,"Merck & Company, Inc. Common Stock (new)",128.50,128.50,"Merck & Company, Inc. Common Stock (new)",1,0.9,,0.6,-97.5,-62.8,35.63,,35.52,,2.82,,0.0,6.92,3173.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4139,-,30.02,us,MRP,"Millrose Properties, Inc. Class A Common Stock",30.05,30.05,"Millrose Properties, Inc. Class A Common Stock",1,,,,,,,,10.78,,9.28,,0.0,0.85,49.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4140,-,30.02,us,MRSH,Marsh Common Stock,166.67,166.67,Marsh Common Stock,1,,,,,,,,20.46,,4.89,,0.0,5.51,803.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4141,-,27.12,us,MRT,"Marti Technologies, Inc. Class A Ordinary Shares",1.31,1.31,"Marti Technologies, Inc. Class A Ordinary Shares",1,,,,,,,,-2.91,,,,0.0,-1.56,1.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4142,-,35.04,us,MS,Morgan Stanley Common Stock,209.04,209.04,Morgan Stanley Common Stock,0,8.9,,,-17.6,-6.2,-3.69,91.3,18.20,,5.49,,0.0,2.89,3297.2,负债率≥70.0%; OCF/净利<0.8; ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4143,-,30.02,us,MSA,MSA Safety Incorporated Common Stock,174.58,174.58,MSA Safety Incorporated Common Stock,1,,,,,,,,23.19,,4.31,,0.0,4.97,67.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4144,-,27.12,us,MSC,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",1.83,1.83,"Studio City International Holdings Limited American depositary shares, each representing four  Class A ordinary shares",1,,,,,,,,-9.66,,,,0.0,0.77,3.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4145,-,30.02,us,MSCI,MSCI Inc. Common Stock,560.04,560.04,MSCI Inc. Common Stock,1,,,,,,,,30.89,,3.24,,0.0,-14.70,407.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4146,-,30.02,us,MSGE,Madison Square Garden Entertainment Corp. Class A Common Stock,80.89,80.89,Madison Square Garden Entertainment Corp. Class A Common Stock,1,,,,,,,,78.10,,1.28,,0.0,79.71,38.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4147,-,27.12,us,MSGS,Madison Square Garden Sports Corp. Class A Common Stock (New),401.84,401.84,Madison Square Garden Sports Corp. Class A Common Stock (New),1,,,,,,,,-433.50,,,,0.0,-32.75,96.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4148,-,30.02,us,MSI,"Motorola Solutions, Inc. Common Stock",415.29,415.29,"Motorola Solutions, Inc. Common Stock",1,,,,,,,,32.98,,3.03,,0.0,27.10,689.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4149,-,30.02,us,MSM,"MSC Industrial Direct Company, Inc. Common Stock",118.95,118.95,"MSC Industrial Direct Company, Inc. Common Stock",1,,,,,,,,31.98,,3.13,,0.0,4.80,66.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4150,-,27.12,us,MSN,Emerson Radio Corporation Common Stock,0.36,0.36,Emerson Radio Corporation Common Stock,1,,,,,,,,-1.74,,,,0.0,0.44,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4151,-,30.02,us,MT,Arcelor Mittal NY Registry Shares NEW,60.22,60.22,Arcelor Mittal NY Registry Shares NEW,1,,,,,,,,15.69,,6.37,,0.0,0.83,458.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4152,-,27.12,us,MTA,Metalla Royalty & Streaming Ltd. Common Shares,7.61,7.61,Metalla Royalty & Streaming Ltd. Common Shares,1,,,,,,,,-209.21,,,,0.0,2.81,7.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4153,-,30.02,us,MTD,"Mettler-Toledo International, Inc. Common Stock",1277.51,1277.51,"Mettler-Toledo International, Inc. Common Stock",1,,,,,,,,29.50,,3.39,,0.0,-616.37,258.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4154,-,30.02,us,MTDR,Matador Resources Company Common Stock,49.78,49.78,Matador Resources Company Common Stock,1,,,,,,,,12.79,,7.82,,0.0,1.11,61.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4155,-,30.02,us,MTH,Meritage Homes Corporation Common Stock,83.85,83.85,Meritage Homes Corporation Common Stock,1,,,,,,,,14.51,,6.89,,0.0,1.10,55.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4156,-,30.02,us,MTN,"Vail Resorts, Inc. Common Stock",136.15,136.15,"Vail Resorts, Inc. Common Stock",1,,,,,,,,30.93,,3.23,,0.0,8.79,48.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4157,-,27.12,us,MTNB,"Matinas Biopharma Holdings, Inc. Common Stock",0.61,0.61,"Matinas Biopharma Holdings, Inc. Common Stock",1,,,,,,,,-0.37,,,,0.0,1.30,0.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4158,-,27.12,us,MTNE,CH4 Natural Solutions Corporation Class A Ordinary Shares,9.85,9.85,CH4 Natural Solutions Corporation Class A Ordinary Shares,1,,,,,,,,-1279.68,,,,0.0,-790.42,2.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4159,-,30.02,us,MTRN,Materion Corporation,297.39,297.39,Materion Corporation,1,,,,,,,,80.87,,1.24,,0.0,6.46,61.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4160,-,30.02,us,MTUS,Metallus Inc. Common Shares,18.69,18.69,Metallus Inc. Common Shares,1,,,,,,,,268.28,,0.37,,0.0,1.14,7.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4161,-,30.02,us,MTW,"Manitowoc Company, Inc. (The) Common Stock",13.89,13.89,"Manitowoc Company, Inc. (The) Common Stock",1,,,,,,,,66.50,,1.50,,0.0,0.73,5.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4162,-,30.02,us,MTX,Minerals Technologies Inc. Common Stock,73.97,73.97,Minerals Technologies Inc. Common Stock,1,,,,,,,,14.18,,7.05,,0.0,1.33,22.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4163,-,30.02,us,MTZ,"MasTec, Inc. Common Stock",416.06,416.06,"MasTec, Inc. Common Stock",1,,,,,,,,73.06,,1.37,,0.0,9.93,328.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4164,-,30.02,us,MUR,Murphy Oil Corporation Common Stock,32.56,32.56,Murphy Oil Corporation Common Stock,1,,,,,,,,55.44,,1.80,,0.0,0.92,46.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4165,-,30.02,us,MUSA,Murphy USA Inc. Common Stock,538.87,538.87,Murphy USA Inc. Common Stock,1,,,,,,,,17.98,,5.56,,0.0,15.11,99.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4166,-,30.02,us,MUX,McEwen Inc. Common Stock,18.13,18.13,McEwen Inc. Common Stock,1,,,,,,,,14.62,,6.84,,0.0,1.66,10.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4167,-,30.02,us,MWA,MUELLER WATER PRODUCTS Common Stock,25.83,25.83,MUELLER WATER PRODUCTS Common Stock,1,,,,,,,,19.49,,5.13,,0.0,3.77,40.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4168,-,27.12,us,MWG,Multi Ways Holdings Limited Class A Ordinary Shares,1.35,1.35,Multi Ways Holdings Limited Class A Ordinary Shares,1,,,,,,,,-16.03,,,,0.0,0.31,0.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4169,-,27.12,us,MX,Magnachip Semiconductor Corporation Common Stock,4.73,4.73,Magnachip Semiconductor Corporation Common Stock,1,,,,,,,,-6.77,,,,0.0,0.74,1.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4170,-,30.02,us,MXC,Mexco Energy Corporation Common Stock,7.48,7.48,Mexco Energy Corporation Common Stock,1,,,,,,,,11.72,,8.53,,0.0,0.77,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4171,-,30.02,us,MYE,"Myers Industries, Inc. Common Stock",35.31,35.31,"Myers Industries, Inc. Common Stock",1,,,,,,,,50.43,,1.98,,0.0,4.59,13.3,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4172,-,27.12,us,MYND,"Mynd.ai, Inc. American Depositary Shares",0.38,0.38,"Mynd.ai, Inc. American Depositary Shares",1,,,,,,,,-0.33,,,,0.0,-1.03,0.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4173,-,27.12,us,MYO,Myomo Inc. Common Stock,1.04,1.04,Myomo Inc. Common Stock,1,,,,,,,,-2.66,,,,0.0,4.46,0.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4174,-,27.12,us,NABL,"N-able, Inc. Common Stock",3.67,3.67,"N-able, Inc. Common Stock",1,,,,,,,,-65.94,,,,0.0,0.87,6.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4175,-,27.12,us,NAK,"Northern Dynasty Minerals, Ltd. Common Stock",1.92,1.92,"Northern Dynasty Minerals, Ltd. Common Stock",1,,,,,,,,-33.17,,,,0.0,35.36,10.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4176,-,30.02,us,NAT,Nordic American Tankers Limited Common Stock,5.54,5.54,Nordic American Tankers Limited Common Stock,1,,,,,,,,21.60,,4.63,,0.0,2.57,11.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4177,-,30.02,us,NATL,NCR Atleos Corporation Common Stock,43.41,43.41,NCR Atleos Corporation Common Stock,1,,,,,,,,18.84,,5.31,,0.0,8.09,32.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4178,-,30.02,us,NBR,Nabors Industries Ltd.,84.01,84.01,Nabors Industries Ltd.,1,,,,,,,,5.21,,19.19,,0.0,2.18,12.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4179,-,30.02,us,NC,"NACCO Industries, Inc. Common Stock",50.05,50.05,"NACCO Industries, Inc. Common Stock",1,,,,,,,,17.55,,5.70,,0.0,0.86,3.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4180,-,30.02,us,NCDL,Nuveen Churchill Direct Lending Corp. Common Stock,12.42,12.42,Nuveen Churchill Direct Lending Corp. Common Stock,1,,,,,,,,10.35,,9.66,,0.0,0.71,6.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4181,-,30.02,us,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,21.11,21.11,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,1,,,,,,,,17.06,,5.86,,0.0,3.99,96.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4182,-,30.02,us,NE,Noble Corporation plc A Ordinary Shares,37.30,37.30,Noble Corporation plc A Ordinary Shares,1,,,,,,,,25.97,,3.85,,0.0,1.30,59.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4183,-,30.02,us,NEE,"NextEra Energy, Inc. Common Stock",87.77,87.77,"NextEra Energy, Inc. Common Stock",1,,,,,,,,22.37,,4.47,,0.0,3.31,1830.5,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4184,-,30.02,us,NEM,Newmont Corporation,93.40,93.40,Newmont Corporation,1,,,,,,,,11.79,,8.48,,0.0,2.85,997.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4185,-,27.12,us,NET,"Cloudflare, Inc. Class A Common Stock",245.28,245.28,"Cloudflare, Inc. Class A Common Stock",1,,,,,,,,-1003.68,,,,0.0,57.02,870.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4186,-,30.02,us,NEU,NewMarket Corp Common Stock,791.24,791.24,NewMarket Corp Common Stock,1,,,,,,,,17.71,,5.65,,0.0,4.20,72.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4187,-,27.12,us,NEWP,New Pacific Metals Corp. Common Shares,4.02,4.02,New Pacific Metals Corp. Common Shares,1,,,,,,,,-181.53,,,,0.0,4.66,7.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4188,-,30.02,us,NEXA,Nexa Resources S.A. Common Shares,12.24,12.24,Nexa Resources S.A. Common Shares,1,,,,,,,,7.71,,12.97,,0.0,1.42,16.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4189,-,30.02,us,NFG,National Fuel Gas Company Common Stock,77.21,77.21,National Fuel Gas Company Common Stock,1,,,,,,,,10.69,,9.35,,0.0,1.92,73.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4190,-,27.12,us,NFGC,New Found Gold Corp Common Shares,1.54,1.54,New Found Gold Corp Common Shares,1,,,,,,,,-14.06,,,,0.0,2.03,5.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4191,-,27.12,us,NG,Novagold Resources Inc.,5.97,5.97,Novagold Resources Inc.,1,,,,,,,,-36.28,,,,0.0,6.22,26.2,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4192,-,30.02,us,NGG,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",82.87,82.87,"National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares",1,,,,,,,,18.45,,5.42,,0.0,1.52,824.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4193,-,30.02,us,NGS,"Natural Gas Services Group, Inc. Common Stock",43.14,43.14,"Natural Gas Services Group, Inc. Common Stock",1,,,,,,,,24.89,,4.02,,0.0,1.94,5.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4194,-,30.02,us,NGVC,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",31.02,31.02,"Natural Grocers by Vitamin Cottage, Inc. Common Stock",1,,,,,,,,14.84,,6.74,,0.0,3.10,7.1,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4195,-,27.12,us,NGVT,Ingevity Corporation Common Stock,74.67,74.67,Ingevity Corporation Common Stock,1,,,,,,,,-20.32,,,,0.0,66.75,26.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4196,-,30.02,us,NHC,National HealthCare Corporation Common Stock,211.36,211.36,National HealthCare Corporation Common Stock,1,,,,,,,,26.70,,3.75,,0.0,3.03,33.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4197,-,30.02,us,NHI,"National Health Investors, Inc. Common Stock",76.26,76.26,"National Health Investors, Inc. Common Stock",1,,,,,,,,24.96,,4.01,,0.0,2.44,37.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4198,-,30.02,us,NI,NiSource Inc Common Stock,47.55,47.55,NiSource Inc Common Stock,1,,,,,,,,23.70,,4.22,,0.0,2.36,228.0,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; 预期年化<10.0%; 未打0.3%折
4199,-,27.12,us,NINE,"Nine Energy Service, Inc. Common Stock",13.01,13.01,"Nine Energy Service, Inc. Common Stock",1,,,,,,,,-3.54,,,,0.0,1.35,1.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4200,-,27.12,us,NIO,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",5.06,5.06,"NIO Inc. American depositary shares, each  representing one Class A ordinary share",1,,,,,,,,-9.55,,,,0.0,20.21,126.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4201,-,27.12,us,NIQ,NIQ Global Intelligence plc Ordinary Shares,9.35,9.35,NIQ Global Intelligence plc Ordinary Shares,1,,,,,,,,-8.53,,,,0.0,3.01,27.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4202,-,30.02,us,NJR,NewJersey Resources Corporation Common Stock,56.04,56.04,NewJersey Resources Corporation Common Stock,1,,,,,,,,16.56,,6.04,,0.0,2.14,56.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4203,-,30.02,us,NKE,"Nike, Inc. Common Stock",41.05,41.05,"Nike, Inc. Common Stock",1,,,,,,,,19.56,,5.11,,0.0,4.09,607.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4204,-,27.12,us,NL,"NLI Holdings, Inc. Common Stock",5.95,5.95,"NLI Holdings, Inc. Common Stock",1,,,,,,,,-8.51,,,,0.0,0.81,2.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4205,-,27.12,us,NLOP,Net Lease Office Properties Common Shares of Beneficial Interest,11.13,11.13,Net Lease Office Properties Common Shares of Beneficial Interest,1,,,,,,,,-1.37,,,,0.0,0.97,1.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4206,-,30.02,us,NLY,Annaly Capital Management Inc. Common Stock,22.36,22.36,Annaly Capital Management Inc. Common Stock,1,,,,,,,,7.50,,13.33,,0.0,1.01,163.8,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4207,-,27.12,us,NMAX,"Newsmax, Inc. Class B Common Stock",8.28,8.28,"Newsmax, Inc. Class B Common Stock",1,,,,,,,,-12.66,,,,0.0,9.99,10.7,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4208,-,27.12,us,NMG,Nouveau Monde Graphite Inc. Common Shares,1.50,1.50,Nouveau Monde Graphite Inc. Common Shares,1,,,,,,,,-3.40,,,,0.0,4.33,2.4,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 盈收率≤5.0%; PE高于行业中位; 预期年化<10.0%; 未打0.3%折
4209,-,30.02,us,NMR,Nomura Holdings Inc ADR American Depositary Shares,8.78,8.78,Nomura Holdings Inc ADR American Depositary Shares,1,,,,,,,,11.33,,8.83,,0.0,1.11,256.6,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
4210,-,30.02,us,NNI,"Nelnet, Inc. Common Stock",133.33,133.33,"Nelnet, Inc. Common Stock",1,,,,,,,,11.49,,8.70,,0.0,1.28,47.9,ROE<15.0%; 毛利<30.0%; 净利率<10.0%; 同比<10.0%; CAGR<10.0%; PEG≥1.0; 预期年化<10.0%; 未打0.3%折
