rank,status,basic_status,enhanced_status,final_action,code,name,stock_code,stock_name,price,premium_rt,double_low,rating,remaining_scale,remaining_years,change_pct,maturity_date,convert_price,convert_value,stock_price,pb,turnover,risk_reasons,enhanced_reasons,maturity_redeem_price,maturity_yield_est,call_gap_pct,put_gap_pct,down_revision_gap_pct,has_conditional_resale,source
991,剔除,剔除,增强排除,排除,128100,搜特转债,002503,*ST搜特,,,,CC,8.0,-0.304,,2026-03-12 00:00:00,,,,,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
992,剔除,剔除,增强排除,排除,128101,联创转债,002036,联创电子,,,,AA-,3.0,-0.293,,2026-03-16 00:00:00,,,7.57,8.29,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
993,剔除,剔除,增强排除,排除,128102,海大转债,002311,海大集团,,,,AA+,28.3,-5.52,,2020-12-23 00:00:00,,,45.99,3.2,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
994,剔除,剔除,增强排除,排除,128103,同德转债,002360,ST同德,,,,A+,1.4428,-4.331,,2022-03-02 00:00:00,,,4.94,2.16,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余规模<2亿；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；正股或转债含 ST/退/R 标记；评级低于AA-；剩余规模<2亿；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
995,剔除,剔除,增强排除,排除,128104,裕同转债,002831,裕同科技,,,,AA+,14.0,-5.484,,2021-01-05 00:00:00,,,35.31,3.92,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
996,剔除,剔除,增强排除,排除,128105,长集转债,002616,长青集团,,,,AA-,8.0,-0.654,,2025-11-04 00:00:00,,,4.52,1.11,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
997,剔除,剔除,增强排除,排除,128106,华统转债,002840,华统股份,,,,AA,5.5,-1.552,,2024-12-11 00:00:00,,,8.02,1.79,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
998,剔除,剔除,增强排除,排除,128107,交科转债,002061,浙江交科,,,,AA+,25.0,-3.981,,2022-07-08 00:00:00,,,3.35,0.57,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
999,剔除,剔除,增强排除,排除,128108,蓝帆转债,002382,蓝帆医疗,,,,AA-,31.4404,-0.093,,2026-05-28 00:00:00,,,5.28,0.77,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
1000,剔除,剔除,增强排除,排除,128109,楚江转债,002171,楚江新材,,,,AA,18.3,-0.879,,2025-08-14 00:00:00,,,13.99,2.59,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1001,剔除,剔除,增强排除,排除,128110,永兴转债,002756,永兴材料,,,,AA,7.0,-5.35,,2021-02-23 00:00:00,,,58.89,2.45,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,108.0,,,,,True,eastmoney_datacenter+quote_board
1002,剔除,剔除,增强排除,排除,128111,中矿转债,002738,中矿资源,,,,AA-,8.0,-2.642,,2023-11-09 00:00:00,,,64.89,3.78,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,118.0,,,,,True,eastmoney_datacenter+quote_board
1003,剔除,剔除,增强排除,排除,128112,歌尔转2,002241,歌尔股份,,,,AA+,40.0,-5.328,,2021-03-03 00:00:00,,,22.32,2.16,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1004,剔除,剔除,增强排除,排除,128113,比音转债,002832,比音勒芬,,,,AA,6.89,-4.35,,2022-02-23 00:00:00,,,21.3,2.28,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
1005,剔除,剔除,增强排除,排除,128114,正邦转债,002157,正邦科技,,,,CC,16.0,-2.949,,2023-07-20 00:00:00,,,2.99,2.65,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1006,剔除,剔除,增强排除,排除,128115,巨星转债,002444,巨星科技,,,,AA,9.726,-5.347,,2021-02-24 00:00:00,,,30.51,1.95,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1007,剔除,剔除,增强排除,排除,128116,瑞达转债,002961,瑞达期货,,,,AA,6.5,-0.446,,2026-01-19 00:00:00,,,20.55,2.45,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1008,剔除,剔除,增强排除,排除,128117,道恩转债,002838,道恩股份,,,,AA-,3.6,-1.133,,2025-05-13 00:00:00,,,32.62,4.2,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,118.0,,,,,True,eastmoney_datacenter+quote_board
1009,剔除,剔除,增强排除,排除,128118,瀛通转债,002861,瀛通通讯,,,,A+,3.0,-1.53,,2024-12-19 00:00:00,,,23.57,4.25,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
1010,剔除,剔除,增强排除,排除,128120,联诚转债,002921,联诚精密,,,,A,2.6,-0.868,,2025-08-18 00:00:00,,,29.72,3.38,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
1011,剔除,剔除,增强排除,排除,128122,兴森转债,002436,兴森科技,,,,AA,2.689,-0.939,,2025-07-23 00:00:00,,,47.48,15.27,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
1012,剔除,剔除,增强排除,排除,128123,国光转债,002749,国光股份,,,,AA-,3.2,-1.979,,2024-07-08 00:00:00,,,8.1,2.54,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1013,剔除,剔除,增强排除,排除,128126,赣锋转2,002460,赣锋锂业,,,,AA,21.08,-5.136,,2021-05-12 00:00:00,,,65.92,2.97,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,107.0,,,,,True,eastmoney_datacenter+quote_board
1014,剔除,剔除,增强排除,排除,128130,景兴转债,002067,景兴纸业,,,,AA,12.8,-0.687,,2025-10-23 00:00:00,,,3.79,0.84,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1015,剔除,剔除,增强排除,排除,128131,崇达转2,002815,崇达技术,,,,AA,14.0,-0.786,,2025-09-17 00:00:00,,,16.12,2.28,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1016,剔除,剔除,增强排除,排除,128132,交建转债,002941,新疆交建,,,,AA,8.5,-0.769,,2025-09-23 00:00:00,,,9.66,1.5,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
1017,剔除,剔除,增强排除,排除,128133,奇正转债,002287,奇正藏药,,,,AA,8.0,-0.824,,2025-09-03 00:00:00,,,19.46,2.32,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
1018,剔除,剔除,增强排除,排除,128137,洁美转债,002859,洁美科技,,,,AA-,6.0,-0.022,,2026-06-23 00:00:00,,,109.9,13.8,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,112.0,,,,,True,eastmoney_datacenter+quote_board
1019,剔除,剔除,增强排除,排除,128139,祥鑫转债,002965,祥鑫科技,,,,AA-,6.470054,-3.866,,2022-08-19 00:00:00,,,50.92,3.23,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
1020,剔除,剔除,增强排除,排除,128140,润建转债,002929,润建股份,,,,AA,10.9,-2.858,,2023-08-22 00:00:00,,,73.57,3.32,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1021,剔除,剔除,增强排除,排除,128141,旺能转债,002034,旺能环境,,,,AA,14.0,-0.115,,2026-05-20 00:00:00,,,15.25,0.93,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1022,剔除,剔除,增强排除,排除,128143,锋龙转债,002931,锋龙股份,,,,A+,2.45,-1.322,,2025-03-05 00:00:00,,,64.8,14.84,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；评级低于AA-；剩余期限<0.5年,115.0,,,,,True,eastmoney_datacenter+quote_board
1023,剔除,剔除,增强排除,排除,128144,利民转债,002734,利民股份,,,,AA,9.8,-0.512,,2025-12-26 00:00:00,,,17.65,2.16,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1024,剔除,剔除,增强排除,排除,128145,日丰转债,002953,日丰股份,,,,AA-,3.8,-3.332,,2023-03-02 00:00:00,,,8.85,1.99,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,110.0,,,,,True,eastmoney_datacenter+quote_board
1025,剔除,剔除,增强排除,排除,128233,塔牌转债,002233,塔牌集团,,,,AA-,6.3,-15.086,,2011-05-31 00:00:00,,,7.22,0.73,,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,不在实时转债行情板块/可能未正常交易；无有效现价；无转股溢价率；已退市/摘牌；剩余期限<0.5年,,,,,,True,eastmoney_datacenter+quote_board
